"","Road_ID","UNIT_ID","Transect_ID","Point_ID","Year","Date","Species_Alpha_Code","Time_Interval","Sighting_angle","Exact_Distance","Distance_category","Flyover2","Sex","Detection_Type","Group.size","Notes","Identity"
"2048","KOUG",1,3,11,2019,"3-Jun-2019","AMGP",3,"-999","-999",NA,"Y","U","AV","1","","KOUG-01-03-11-2019"
"2049","KOUG",1,3,11,2019,"3-Jun-2019","AMPI",3,"-999","-999",NA,"Y","U","A","1","","KOUG-01-03-11-2019"
"2050","KOUG",1,3,11,2019,"3-Jun-2019","AMRO",0,"331","207",NA,"N","U","A","1","","KOUG-01-03-11-2019"
"2051","KOUG",1,3,11,2019,"3-Jun-2019","BLUE",0,"-999","-999",1,"N","U","A","1","","KOUG-01-03-11-2019"
"2052","KOUG",1,3,11,2019,"3-Jun-2019","BLUE",3,"-999","-999",1,"N","U","AV","1","","KOUG-01-03-11-2019"
"2053","KOUG",1,3,11,2019,"3-Jun-2019","BTCU",1,"301","300",NA,"N","U","A","1","","KOUG-01-03-11-2019"
"2054","KOUG",1,3,11,2019,"3-Jun-2019","CORE",6,"-999","-999",NA,"Y","U","AV","1","","KOUG-01-03-11-2019"
"2055","KOUG",1,3,11,2019,"3-Jun-2019","FOSP",2,"-999","-999",101,"N","U","A","1","","KOUG-01-03-11-2019"
"2056","KOUG",1,3,11,2019,"3-Jun-2019","FOSP",4,"-999","-999",201,"N","U","A","1","","KOUG-01-03-11-2019"
"2057","KOUG",1,3,11,2019,"3-Jun-2019","GCSP",1,"-999","-999",101,"N","U","A","1","","KOUG-01-03-11-2019"
"2058","KOUG",1,3,11,2019,"3-Jun-2019","GCTH",2,"-999","-999",101,"N","U","A","1","","KOUG-01-03-11-2019"
"2059","KOUG",1,3,11,2019,"3-Jun-2019","WCSP",0,"-999","-999",1,"N","U","A","1","","KOUG-01-03-11-2019"
"2060","KOUG",1,3,11,2019,"3-Jun-2019","WISN",3,"-999","-999",NA,"Y","U","A","1","","KOUG-01-03-11-2019"
"2061","COUN",1,3,11,2019,"12-Jun-2019","ARWA",3,"-999","-999",1,"N","U","A","1","","COUN-01-03-11-2019"
"2062","COUN",1,3,11,2019,"12-Jun-2019","CORE",0,"-999","-999",NA,"Y","U","A","1","","COUN-01-03-11-2019"
"2063","COUN",1,3,11,2019,"12-Jun-2019","CORE",1,"-999","-999",1,"N","U","VA","3","","COUN-01-03-11-2019"
"2064","COUN",1,3,11,2019,"12-Jun-2019","FOSP",1,"-999","-999",101,"N","U","A","1","","COUN-01-03-11-2019"
"2065","COUN",1,3,11,2019,"12-Jun-2019","GCSP",0,"-999","-999",1,"N","U","A","1","","COUN-01-03-11-2019"
"2066","COUN",1,3,11,2019,"12-Jun-2019","GCTH",7,"-999","-999",1,"N","U","A","1","","COUN-01-03-11-2019"
"2067","COUN",1,3,11,2019,"12-Jun-2019","OCWA",0,"-999","-999",1,"N","U","A","1","","COUN-01-03-11-2019"
"2068","COUN",1,3,11,2019,"12-Jun-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","COUN-01-03-11-2019"
"2069","COUN",1,3,11,2019,"12-Jun-2019","WIWA",3,"-999","-999",101,"N","U","A","1","","COUN-01-03-11-2019"
"2070","COUN",1,3,11,2019,"12-Jun-2019","YEWA",3,"-999","-999",1,"N","U","A","3","","COUN-01-03-11-2019"
"2071","TELL",3,4,11,2019,"23-Jul-2019","LTJA",0,"-999","-999",NA,"Y","U","V","1","","TELL-03-04-11-2019"
"2072","TELL",3,4,11,2019,"23-Jul-2019","LTJA",5,"266","300",NA,"N","U","V","1","","TELL-03-04-11-2019"
"2073","TELL",3,4,11,2019,"23-Jul-2019","PAGP",0,"125","73",NA,"N","U","AV","1","JUV","TELL-03-04-11-2019"
"2074","TELL",3,4,11,2019,"23-Jul-2019","PAGP",0,"141","73",NA,"N","U","AV","1","JUV - BOTH REALLY CALLING!","TELL-03-04-11-2019"
"2075","TELL",3,4,11,2019,"23-Jul-2019","PAGP",3,"200","350",NA,"N","U","AV","2","","TELL-03-04-11-2019"
"2076","TELL",4,5,11,2019,"5-Jul-2019","GCTH",0,"-999","-999",101,"N","U","AV","1","","TELL-04-05-11-2019"
"2077","TELL",4,5,11,2019,"5-Jul-2019","GCTH",2,"-999","-999",1,"N","U","A","1","","TELL-04-05-11-2019"
"2078","TELL",4,5,11,2019,"5-Jul-2019","SAVS",0,"-999","-999",1,"N","U","A","2","","TELL-04-05-11-2019"
"2079","TELL",1,6,11,2019,"8-Jun-2019","AMGP",4,"161","250",NA,"N","U","A","1","","TELL-01-06-11-2019"
"2080","TELL",1,6,11,2019,"8-Jun-2019","FOSP",1,"-999","-999",101,"N","U","A","1","","TELL-01-06-11-2019"
"2081","TELL",1,6,11,2019,"8-Jun-2019","GCSP",0,"-999","-999",101,"N","U","A","2","","TELL-01-06-11-2019"
"2082","TELL",1,6,11,2019,"8-Jun-2019","GCSP",6,"-999","-999",101,"N","U","A","1","","TELL-01-06-11-2019"
"2083","TELL",1,6,11,2019,"8-Jun-2019","LALO",0,"-999","-999",1,"N","U","VA","2","","TELL-01-06-11-2019"
"2084","TELL",1,6,11,2019,"8-Jun-2019","LALO",2,"-999","-999",1,"N","U","A","2","","TELL-01-06-11-2019"
"2085","TELL",1,6,11,2019,"8-Jun-2019","PAGP",3,"-999","-999",NA,"Y","U","A","1","","TELL-01-06-11-2019"
"2086","TELL",1,6,11,2019,"8-Jun-2019","SAVS",0,"-999","-999",1,"N","U","A","3","","TELL-01-06-11-2019"
"2087","TELL",1,6,11,2019,"8-Jun-2019","WESA",0,"-999","-999",1,"N","U","VA","2","","TELL-01-06-11-2019"
"2088","TELL",1,6,11,2019,"8-Jun-2019","WESA",7,"-999","-999",1,"N","U","VA","1","","TELL-01-06-11-2019"
"2089","COUN",4,10,11,2019,"19-May-2019","GCSP",7,"-999","-999",101,"N","U","A","1","","COUN-04-10-11-2019"
"2090","COUN",4,10,11,2019,"19-May-2019","LALO",0,"-999","-999",1,"N","U","A","1","","COUN-04-10-11-2019"
"2091","COUN",4,10,11,2019,"19-May-2019","LALO",6,"-999","-999",101,"N","U","V","1","","COUN-04-10-11-2019"
"2092","COUN",4,10,11,2019,"19-May-2019","LALO",8,"-999","-999",1,"N","U","V","2","","COUN-04-10-11-2019"
"2093","COUN",4,10,11,2019,"19-May-2019","LTJA",2,"37","242",NA,"N","U","V","1","","COUN-04-10-11-2019"
"2094","COUN",4,10,11,2019,"19-May-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","COUN-04-10-11-2019"
"2095","COUN",4,10,11,2019,"19-May-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","COUN-04-10-11-2019"
"2096","COUN",4,10,11,2019,"19-May-2019","SAVS",6,"-999","-999",1,"N","U","A","1","","COUN-04-10-11-2019"
"2097","COUN",4,10,11,2019,"19-May-2019","SHOREBIRD",7,"-999","-999",NA,"Y","U","V","6","","COUN-04-10-11-2019"
"2098","COUN",4,10,11,2019,"19-May-2019","WCSP",1,"-999","-999",201,"N","U","A","1","","COUN-04-10-11-2019"
"2099","COUN",4,10,11,2019,"19-May-2019","WHIM",7,"152","334",NA,"N","U","AV","1","","COUN-04-10-11-2019"
"2100","COUN",4,10,11,2019,"19-May-2019","WIPT",1,"133","350",NA,"N","M","AV","1","","COUN-04-10-11-2019"
"2101","COUN",4,10,11,2019,"19-May-2019","WIPT",2,"23","300",NA,"N","M","A","1","","COUN-04-10-11-2019"
"2102","COUN",4,10,11,2019,"19-May-2019","WIPT",4,"333","275",NA,"N","M","A","1","","COUN-04-10-11-2019"
"2103","COUN",4,10,11,2019,"19-May-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","COUN-04-10-11-2019"
"2104","COUN",3,12,11,2019,"15-May-2019","AMGP",9,"266","300",NA,"N","U","A","1","","COUN-03-12-11-2019"
"2105","COUN",3,12,11,2019,"15-May-2019","CORE",0,"-999","-999",NA,"Y","U","A","1","","COUN-03-12-11-2019"
"2106","COUN",3,12,11,2019,"15-May-2019","FOSP",0,"-999","-999",101,"N","U","A","1","","COUN-03-12-11-2019"
"2107","COUN",3,12,11,2019,"15-May-2019","GCSP",1,"-999","-999",101,"N","U","A","1","","COUN-03-12-11-2019"
"2108","COUN",3,12,11,2019,"15-May-2019","ROPT",1,"322","400+",NA,"N","M","A","1","","COUN-03-12-11-2019"
"2109","COUN",3,12,11,2019,"15-May-2019","WHIM",6,"-999","400+",NA,"N","U","A","1","","COUN-03-12-11-2019"
"2110","COUN",3,12,11,2019,"15-May-2019","WIPT",1,"208","400+",NA,"N","M","A","1","","COUN-03-12-11-2019"
"2111","COUN",3,12,11,2019,"15-May-2019","WIPT",1,"260","250",NA,"N","M","AV","1","","COUN-03-12-11-2019"
"2112","COUN",3,12,11,2019,"15-May-2019","WIPT",3,"332","400+",NA,"N","M","AV","1","","COUN-03-12-11-2019"
"2113","COUN",3,12,11,2019,"15-May-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","COUN-03-12-11-2019"
"2114","COUN",3,12,11,2019,"15-May-2019","WISN",7,"-999","-999",NA,"Y","U","V","1","","COUN-03-12-11-2019"
"2115","COUN",4,14,11,2019,"25-May-2019","CANG",0,"-999","-999",201,"N","U","A","1","","COUN-04-14-11-2019"
"2116","COUN",4,14,11,2019,"25-May-2019","CORE",9,"-999","-999",NA,"Y","U","AV","1","","COUN-04-14-11-2019"
"2117","COUN",4,14,11,2019,"25-May-2019","LALO",0,"-999","-999",1,"N","U","A","1","","COUN-04-14-11-2019"
"2118","COUN",4,14,11,2019,"25-May-2019","LALO",0,"-999","-999",1,"N","U","A","1","","COUN-04-14-11-2019"
"2119","COUN",4,14,11,2019,"25-May-2019","LALO",3,"-999","-999",1,"N","U","AV","1","","COUN-04-14-11-2019"
"2120","COUN",4,14,11,2019,"25-May-2019","LALO",8,"-999","-999",101,"N","U","VA","1","","COUN-04-14-11-2019"
"2121","COUN",4,14,11,2019,"25-May-2019","LOON",4,"-999","-999",201,"N","U","A","1","?RTLO","COUN-04-14-11-2019"
"2122","COUN",4,14,11,2019,"25-May-2019","LTJA",5,"-999","-999",NA,"Y","U","V","1","","COUN-04-14-11-2019"
"2123","COUN",4,14,11,2019,"25-May-2019","MED SHOREBIRD",5,"-999","200",NA,"N","U","V","1","?PLOVER","COUN-04-14-11-2019"
"2124","COUN",4,14,11,2019,"25-May-2019","SACR",0,"-999","-999",201,"N","U","A","1","","COUN-04-14-11-2019"
"2125","COUN",4,14,11,2019,"25-May-2019","WESA",1,"-999","-999",1,"N","U","A","1","","COUN-04-14-11-2019"
"2126","COUN",4,14,11,2019,"25-May-2019","WESA",6,"-999","-999",NA,"Y","U","VA","1","","COUN-04-14-11-2019"
"2127","COUN",4,14,11,2019,"25-May-2019","WIPT",1,"-999","150",NA,"N","M","A","1","","COUN-04-14-11-2019"
"2128","COUN",4,14,11,2019,"25-May-2019","WIPT",3,"-999","300",NA,"N","U","V","1","","COUN-04-14-11-2019"
"2129","KOUG",3,16,11,2019,"18-Jul-2019","AMRO",4,"330","229",NA,"N","U","A","1","","KOUG-03-16-11-2019"
"2130","KOUG",3,16,11,2019,"18-Jul-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","KOUG-03-16-11-2019"
"2131","KOUG",1,17,11,2019,"4-Jun-2019","ATSP",0,"-999","-999",1,"N","U","A","1","","KOUG-01-17-11-2019"
"2132","KOUG",1,17,11,2019,"4-Jun-2019","ATSP",2,"-999","-999",1,"N","U","A","1","","KOUG-01-17-11-2019"
"2133","KOUG",1,17,11,2019,"4-Jun-2019","GWFG",1,"-999","-999",NA,"Y","U","AV","6","GEESE CIRCLING FOR THE FIRST 2.5 MIN AND THEN WENT AWAY","KOUG-01-17-11-2019"
"2134","KOUG",1,17,11,2019,"4-Jun-2019","LALO",0,"-999","-999",1,"N","U","A","1","","KOUG-01-17-11-2019"
"2135","KOUG",1,17,11,2019,"4-Jun-2019","LALO",5,"-999","-999",101,"N","U","A","1","","KOUG-01-17-11-2019"
"2136","KOUG",1,17,11,2019,"4-Jun-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","KOUG-01-17-11-2019"
"2137","KOUG",1,17,11,2019,"4-Jun-2019","SEOW",5,"-999","-999",NA,"Y","U","V","2","GOOD VISUAL OF ONE AND THE OTHER FLEW OUT OF SIGHT QUICKLY BUT BELIEVE IT WAS A 2ED SEOW","KOUG-01-17-11-2019"
"2138","KOUG",1,17,11,2019,"4-Jun-2019","WHIM",3,"182","200",NA,"N","U","AV","1","","KOUG-01-17-11-2019"
"2139","KOUG",1,17,11,2019,"4-Jun-2019","WHIM",5,"241","300",NA,"N","U","A","1","","KOUG-01-17-11-2019"
"2140","COUN",2,17,11,2019,"11-Jun-2019","CORE",3,"-999","-999",NA,"Y","U","AV","4","","COUN-02-17-11-2019"
"2141","COUN",2,17,11,2019,"11-Jun-2019","CORE",9,"-999","-999",1,"N","U","V","1","","COUN-02-17-11-2019"
"2142","COUN",2,17,11,2019,"11-Jun-2019","FOSP",0,"-999","-999",101,"N","U","A","2","","COUN-02-17-11-2019"
"2143","COUN",2,17,11,2019,"11-Jun-2019","FOSP",8,"-999","-999",1,"N","U","AV","1","","COUN-02-17-11-2019"
"2144","COUN",2,17,11,2019,"11-Jun-2019","GCSP",0,"-999","-999",1,"N","U","A","1","","COUN-02-17-11-2019"
"2145","COUN",2,17,11,2019,"11-Jun-2019","GCSP",1,"-999","-999",101,"N","U","A","1","","COUN-02-17-11-2019"
"2146","COUN",2,17,11,2019,"11-Jun-2019","GCTH",0,"-999","-999",1,"N","U","A","1","","COUN-02-17-11-2019"
"2147","COUN",2,17,11,2019,"11-Jun-2019","SAVS",6,"-999","-999",1,"N","U","A","1","","COUN-02-17-11-2019"
"2148","COUN",2,17,11,2019,"11-Jun-2019","WISN",0,"-999","-999",NA,"Y","U","A","2","","COUN-02-17-11-2019"
"2149","COUN",2,17,11,2019,"11-Jun-2019","YEWA",0,"-999","-999",1,"N","U","A","1","","COUN-02-17-11-2019"
"2150","COUN",3,19,11,2019,"30-May-2019","AMRO",0,"20","110",NA,"N","U","A","1","","COUN-03-19-11-2019"
"2151","COUN",3,19,11,2019,"30-May-2019","AMRO",1,"86","123",NA,"N","U","V","1","","COUN-03-19-11-2019"
"2152","COUN",3,19,11,2019,"30-May-2019","FOSP",0,"-999","-999",1,"N","U","A","1","","COUN-03-19-11-2019"
"2153","COUN",3,19,11,2019,"30-May-2019","FOSP",5,"-999","-999",101,"N","U","A","1","","COUN-03-19-11-2019"
"2154","COUN",3,19,11,2019,"30-May-2019","GCSP",9,"-999","-999",201,"N","U","A","1","","COUN-03-19-11-2019"
"2155","COUN",3,19,11,2019,"30-May-2019","GCTH",8,"-999","-999",101,"N","U","A","1","","COUN-03-19-11-2019"
"2156","COUN",3,19,11,2019,"30-May-2019","GULL",4,"-999","-999",NA,"Y","U","V","1","DOWN BY RIVER","COUN-03-19-11-2019"
"2157","COUN",3,19,11,2019,"30-May-2019","SAVS",4,"-999","-999",1,"N","U","A","1","","COUN-03-19-11-2019"
"2158","COUN",3,19,11,2019,"30-May-2019","WIWA",1,"-999","-999",1,"N","U","A","1","","COUN-03-19-11-2019"
"2159","KOUG",4,19,11,2019,"11-May-2019","ATSP",2,"116","110",NA,"N","U","A","1","","KOUG-04-19-11-2019"
"2160","KOUG",4,19,11,2019,"11-May-2019","ATSP",2,"214","100",NA,"N","U","A","1","","KOUG-04-19-11-2019"
"2161","KOUG",4,19,11,2019,"11-May-2019","ATSP",2,"354","70",NA,"N","U","A","2","","KOUG-04-19-11-2019"
"2162","KOUG",4,19,11,2019,"11-May-2019","CORA",5,"140","-999",101,"N","U","V","1","","KOUG-04-19-11-2019"
"2163","KOUG",4,19,11,2019,"11-May-2019","CORA",6,"56","-999",201,"Y","U","AV","2","","KOUG-04-19-11-2019"
"2164","KOUG",4,19,11,2019,"11-May-2019","CORE",3,"-999","-999",NA,"Y","U","A","1","","KOUG-04-19-11-2019"
"2165","KOUG",4,19,11,2019,"11-May-2019","GLGU",0,"-999","-999",NA,"Y","U","V","1","","KOUG-04-19-11-2019"
"2166","KOUG",4,19,11,2019,"11-May-2019","MEGU",7,"-999","-999",NA,"Y","U","V","1","","KOUG-04-19-11-2019"
"2167","KOUG",4,19,11,2019,"11-May-2019","MEGU",9,"-999","-999",NA,"Y","U","V","1","","KOUG-04-19-11-2019"
"2168","KOUG",4,19,11,2019,"11-May-2019","SACR",9,"-999","-999",201,"Y","U","AV","150","","KOUG-04-19-11-2019"
"2169","KOUG",4,19,11,2019,"11-May-2019","WISN",0,"-999","-999",NA,"Y","U","V","2","","KOUG-04-19-11-2019"
"2170","KOUG",4,19,11,2019,"11-May-2019","WISN",1,"-999","-999",NA,"Y","U","A","1","","KOUG-04-19-11-2019"
"2171","KOUG",3,20,11,2019,"27-May-2019","AMGP",1,"65","300",NA,"N","U","V","1","","KOUG-03-20-11-2019"
"2172","KOUG",3,20,11,2019,"27-May-2019","AMGP",6,"279","520",NA,"N","U","V","1","","KOUG-03-20-11-2019"
"2173","KOUG",3,20,11,2019,"27-May-2019","AMPI",0,"-999","-999",101,"N","U","A","2","","KOUG-03-20-11-2019"
"2174","KOUG",3,20,11,2019,"27-May-2019","CORE",3,"-999","-999",NA,"Y","U","A","1","","KOUG-03-20-11-2019"
"2175","KOUG",3,20,11,2019,"27-May-2019","GCSP",0,"-999","-999",1,"N","U","AV","1","","KOUG-03-20-11-2019"
"2176","KOUG",3,20,11,2019,"27-May-2019","GCSP",2,"-999","-999",201,"N","U","A","1","","KOUG-03-20-11-2019"
"2177","KOUG",3,20,11,2019,"27-May-2019","ROPT",5,"268","500",NA,"N","M","V","2","","KOUG-03-20-11-2019"
"2178","KOUG",3,20,11,2019,"27-May-2019","SAVS",9,"-999","-999",201,"N","U","A","1","","KOUG-03-20-11-2019"
"2179","KOUG",3,20,11,2019,"27-May-2019","WISN",0,"-999","-999",NA,"Y","U","A","1","","KOUG-03-20-11-2019"
"2180","KOUG",3,21,11,2019,"14-Jul-2019","AMGP",7,"272","250",NA,"N","U","A","1","","KOUG-03-21-11-2019"
"2181","KOUG",3,21,11,2019,"14-Jul-2019","AMRO",3,"150","15",NA,"N","U","VA","1","","KOUG-03-21-11-2019"
"2182","KOUG",3,21,11,2019,"14-Jul-2019","CORE",4,"-999","-999",NA,"Y","U","A","1","","KOUG-03-21-11-2019"
"2183","KOUG",3,21,11,2019,"14-Jul-2019","CORE",8,"-999","-999",NA,"Y","U","A","1","JUV","KOUG-03-21-11-2019"
"2184","KOUG",3,21,11,2019,"14-Jul-2019","GCTH",0,"-999","-999",101,"N","U","A","1","","KOUG-03-21-11-2019"
"2185","KOUG",3,21,11,2019,"14-Jul-2019","GCTH",6,"-999","-999",101,"N","U","A","1","","KOUG-03-21-11-2019"
"2186","KOUG",3,21,11,2019,"14-Jul-2019","OCWA",0,"-999","-999",101,"N","U","A","1","","KOUG-03-21-11-2019"
"2187","KOUG",5,21,11,2019,"25-Jun-2019","AMGP",4,"209","406",NA,"N","U","A","1","","KOUG-05-21-11-2019"
"2188","KOUG",5,21,11,2019,"25-Jun-2019","ATSP",5,"-999","-999",201,"N","U","A","1","","KOUG-05-21-11-2019"
"2189","KOUG",5,21,11,2019,"25-Jun-2019","CORA",1,"-999","-999",NA,"Y","U","AV","1","","KOUG-05-21-11-2019"
"2190","KOUG",5,21,11,2019,"25-Jun-2019","CORE",0,"-999","-999",101,"N","U","A","1","","KOUG-05-21-11-2019"
"2191","KOUG",5,21,11,2019,"25-Jun-2019","CORE",2,"-999","-999",NA,"Y","U","A","1","","KOUG-05-21-11-2019"
"2192","KOUG",5,21,11,2019,"25-Jun-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","KOUG-05-21-11-2019"
"2193","KOUG",5,21,11,2019,"25-Jun-2019","LALO",0,"-999","-999",1,"N","U","AV","2","","KOUG-05-21-11-2019"
"2194","KOUG",5,21,11,2019,"25-Jun-2019","LTJA",3,"-999","-999",NA,"Y","U","A","1","","KOUG-05-21-11-2019"
"2195","KOUG",5,21,11,2019,"25-Jun-2019","OCWA",0,"-999","-999",201,"N","U","A","2","","KOUG-05-21-11-2019"
"2196","KOUG",5,21,11,2019,"25-Jun-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","KOUG-05-21-11-2019"
"2197","KOUG",5,21,11,2019,"25-Jun-2019","WISN",2,"-999","-999",NA,"Y","U","A","1","","KOUG-05-21-11-2019"
"2198","TELL",2,22,11,2019,"29-May-2019","AMPI",3,"-999","-999",1,"N","U","A","1","","TELL-02-22-11-2019"
"2199","TELL",2,22,11,2019,"29-May-2019","ROPT",2,"314","92",NA,"N","M","VA","2","","TELL-02-22-11-2019"
"2200","TELL",2,22,11,2019,"29-May-2019","SONG",8,"-999","-999",201,"N","U","A","1","WEET WEET WEET","TELL-02-22-11-2019"
"2201","TELL",2,22,11,2019,"29-May-2019","WISN",6,"-999","-999",NA,"Y","U","A","1","","TELL-02-22-11-2019"
"2202","TELL",5,23,11,2019,"20-May-2019","AMPI",1,"-999","-999",101,"N","U","A","1","","TELL-05-23-11-2019"
"2203","TELL",5,23,11,2019,"20-May-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","TELL-05-23-11-2019"
"2204","TELL",5,23,11,2019,"20-May-2019","GCSP",3,"-999","-999",201,"N","U","A","1","","TELL-05-23-11-2019"
"2205","TELL",5,23,11,2019,"20-May-2019","SNBU",6,"-999","-999",NA,"Y","U","VA","1","","TELL-05-23-11-2019"
"2206","KOUG",5,25,11,2019,"19-Jul-2019","CORE",0,"-999","-999",NA,"Y","U","A","1","","KOUG-05-25-11-2019"
"2207","KOUG",5,25,11,2019,"19-Jul-2019","CORE",5,"-999","-999",1,"N","U","A","1","","KOUG-05-25-11-2019"
"2208","KOUG",5,25,11,2019,"19-Jul-2019","FOSP",1,"-999","-999",201,"N","U","A","1","","KOUG-05-25-11-2019"
"2209","KOUG",5,25,11,2019,"19-Jul-2019","GCSP",0,"-999","-999",1,"N","U","A","4","FOG LIFTING","KOUG-05-25-11-2019"
"2210","KOUG",5,25,11,2019,"19-Jul-2019","GCSP",1,"-999","-999",1,"N","U","V","1","","KOUG-05-25-11-2019"
"2211","KOUG",5,25,11,2019,"19-Jul-2019","GCTH",0,"-999","-999",1,"N","U","A","1","","KOUG-05-25-11-2019"
"2212","KOUG",5,25,11,2019,"19-Jul-2019","SAVS",2,"-999","-999",101,"N","U","A","1","","KOUG-05-25-11-2019"
"2213","COUN",2,1,12,2019,"20-Jun-2019","CORE",0,"-999","-999",NA,"Y","U","VA","4","","COUN-02-01-12-2019"
"2214","COUN",2,1,12,2019,"20-Jun-2019","CORE",7,"-999","-999",NA,"Y","U","AV","2","","COUN-02-01-12-2019"
"2215","COUN",2,1,12,2019,"20-Jun-2019","FOSP",0,"-999","-999",101,"N","U","A","2","","COUN-02-01-12-2019"
"2216","COUN",2,1,12,2019,"20-Jun-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","COUN-02-01-12-2019"
"2217","COUN",2,1,12,2019,"20-Jun-2019","GCTH",1,"-999","-999",101,"N","U","A","1","","COUN-02-01-12-2019"
"2218","COUN",2,1,12,2019,"20-Jun-2019","LTJA",4,"-999","-999",NA,"Y","U","AV","1","","COUN-02-01-12-2019"
"2219","COUN",2,1,12,2019,"20-Jun-2019","RAPTOR",9,"-999","-999",NA,"Y","U","V","1","","COUN-02-01-12-2019"
"2220","COUN",2,1,12,2019,"20-Jun-2019","REKN",2,"308","125",NA,"N","U","A","1","","COUN-02-01-12-2019"
"2221","COUN",2,1,12,2019,"20-Jun-2019","SAVS",0,"-999","-999",1,"N","U","A","1","","COUN-02-01-12-2019"
"2222","COUN",1,3,12,2019,"12-Jun-2019","AMPI",6,"-999","-999",1,"N","U","A","1","","COUN-01-03-12-2019"
"2223","COUN",1,3,12,2019,"12-Jun-2019","AMRO",0,"252","175",NA,"N","U","A","1","","COUN-01-03-12-2019"
"2224","COUN",1,3,12,2019,"12-Jun-2019","CORE",0,"-999","-999",NA,"Y","U","A","2","","COUN-01-03-12-2019"
"2225","COUN",1,3,12,2019,"12-Jun-2019","CORE",2,"-999","-999",NA,"Y","U","A","2","","COUN-01-03-12-2019"
"2226","COUN",1,3,12,2019,"12-Jun-2019","FOSP",3,"-999","-999",101,"N","U","A","1","","COUN-01-03-12-2019"
"2227","COUN",1,3,12,2019,"12-Jun-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","COUN-01-03-12-2019"
"2228","COUN",1,3,12,2019,"12-Jun-2019","GCSP",1,"-999","-999",101,"N","U","A","1","","COUN-01-03-12-2019"
"2229","COUN",1,3,12,2019,"12-Jun-2019","WISN",0,"-999","-999",NA,"Y","U","A","2","","COUN-01-03-12-2019"
"2230","TELL",1,3,12,2019,"19-Jun-2019","ARWA",0,"-999","-999",101,"N","U","A","2","","TELL-01-03-12-2019"
"2231","TELL",1,3,12,2019,"19-Jun-2019","CORE",2,"-999","-999",NA,"Y","U","A","1","","TELL-01-03-12-2019"
"2232","TELL",1,3,12,2019,"19-Jun-2019","FOSP",0,"-999","-999",101,"N","U","A","2","","TELL-01-03-12-2019"
"2233","TELL",1,3,12,2019,"19-Jun-2019","GCSP",3,"-999","-999",101,"N","U","A","1","","TELL-01-03-12-2019"
"2234","TELL",1,3,12,2019,"19-Jun-2019","GCTH",7,"-999","-999",101,"N","U","A","1","","TELL-01-03-12-2019"
"2235","TELL",1,3,12,2019,"19-Jun-2019","LALO",1,"-999","-999",1,"N","U","A","1","","TELL-01-03-12-2019"
"2236","TELL",1,3,12,2019,"19-Jun-2019","LALO",3,"-999","-999",1,"N","U","AV","1","","TELL-01-03-12-2019"
"2237","TELL",1,3,12,2019,"19-Jun-2019","RLHA",1,"-999","-999",NA,"Y","U","A","1","","TELL-01-03-12-2019"
"2238","TELL",1,3,12,2019,"19-Jun-2019","SAVS",3,"-999","-999",101,"N","U","A","1","","TELL-01-03-12-2019"
"2239","TELL",1,3,12,2019,"19-Jun-2019","SEOW",9,"-999","-999",NA,"Y","U","V","1","","TELL-01-03-12-2019"
"2240","TELL",1,3,12,2019,"19-Jun-2019","WISN",1,"-999","-999",NA,"Y","U","A","1","","TELL-01-03-12-2019"
"2241","TELL",1,3,12,2019,"19-Jun-2019","WISN",5,"204","249",NA,"N","U","A","1","ON GROUND!","TELL-01-03-12-2019"
"2242","TELL",1,3,12,2019,"19-Jun-2019","WIWA",4,"-999","-999",101,"N","U","A","1","","TELL-01-03-12-2019"
"2243","TELL",4,4,12,2019,"14-May-2019","ATSP",2,"-999","-999",1,"N","U","A","1","","TELL-04-04-12-2019"
"2244","TELL",4,4,12,2019,"14-May-2019","CORE",5,"-999","-999",NA,"Y","U","AV","3","","TELL-04-04-12-2019"
"2245","TELL",4,4,12,2019,"14-May-2019","GCSP",0,"-999","-999",101,"N","U","A","1","","TELL-04-04-12-2019"
"2246","TELL",4,4,12,2019,"14-May-2019","GCSP",6,"-999","-999",101,"N","U","A","1","","TELL-04-04-12-2019"
"2247","TELL",4,4,12,2019,"14-May-2019","LALO",3,"-999","-999",1,"N","U","A","1","","TELL-04-04-12-2019"
"2248","TELL",4,4,12,2019,"14-May-2019","LALO",3,"-999","-999",1,"N","U","AV","1","","TELL-04-04-12-2019"
"2249","TELL",4,4,12,2019,"14-May-2019","WHIM",2,"217","300",NA,"N","U","A","1","","TELL-04-04-12-2019"
"2250","TELL",4,4,12,2019,"14-May-2019","WIPT",0,"204","250",NA,"N","M","A","1","","TELL-04-04-12-2019"
"2251","TELL",4,4,12,2019,"14-May-2019","WIPT",0,"324","150",NA,"N","M","A","1","","TELL-04-04-12-2019"
