 "STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-11-29","0.00",,"31","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-11-30","0.00",,"35","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-01","0.88",,"48","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-02","1.60",,"53","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-03","0.00",,"42","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-04","0.00",,"37","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-05","0.00",,"38","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-06","0.00",,"30","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-07","0.28",,"34","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-08","1.10",,"47","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-09","0.00",,"37","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-10","0.00",,"34","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-11","0.00",,"35","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-12","0.00",,"34","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-13","0.01",,"32","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-14","0.03",,"36","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-15","0.00",,"35","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-16","0.00",,"39","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-17","0.92",,"49","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-18","0.00",,"50","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-19","0.52",,"39","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-20","0.10",,"33","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-21","0.00",,"31","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-22","0.11",,"30","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-23","0.01",,"31","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-24","0.54",,"50","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-25","0.29",,"48","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-26","0.00",,"28","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-27","0.00",,"36","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-28","0.00",,"42","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-29","0.23",,"46","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-30","0.00",,"44","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1996-12-31","0.00",,"10","-1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-01","0.00",,"16","-2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-02","0.01",,"22","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-03","0.21",,"21","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-04","0.00",,"30","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-05","0.44",,"35","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-06","0.01",,"38","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-07","0.00",,"30","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-08","0.00",,"22","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-09","0.00",,"32","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-10","0.27",,"30","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-11","0.00",,"28","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-12","0.00",,"26","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-13","0.00",,"32","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-14","0.00",,"31","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-15","0.00",,"35","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-16","0.80",,"46","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-17","0.00",,"31","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-18","0.00",,"13","-6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-19","0.00",,"14","-9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-20","0.00",,"24","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-21","0.00",,"28","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-22","0.00",,"45","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-23","0.00",,"45","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-24","0.07",,"15","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-25","1.08",,"45","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-26","0.00",,"36","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-27","0.02",,"18","-4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-28","0.83",,"35","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-29","0.00",,"15","-3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-30","0.00",,"9","-6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-01-31","0.05",,"19","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-01","0.11",,"29","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-02","0.00",,"37","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-03","0.00",,"35","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-04","0.00",,"28","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-05","0.73",,"33","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-06","0.00",,"37","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-07","0.00",,"33","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-08","0.00",,"22","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-09","0.00",,"32","-9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-10","0.00",,"35","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-11","0.00",,"23","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-12","0.00",,"33","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-13","0.00",,"28","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-14","0.30",,"30","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-15","0.00",,"40","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-16","0.00",,"30","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-17","0.00",,"19","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-18","0.00",,"43","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-19","0.00",,"49","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-20","0.00",,"45","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-21","0.01",,"45","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-22","0.23",,"46","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-23","0.00",,"30","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-24","0.02",,"31","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-25","0.00",,"19","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-26","0.00",,"44","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-27","0.45",,"42","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-02-28","0.00",,"37","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-01","0.07",,"37","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-02","0.02",,"52","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-03","0.00",,"35","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-04","0.03",,"32","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-05","0.08",,"43","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-06","0.79",,"34","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-07","0.00",,"26","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-08","0.06",,"25","9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-09","0.00",,"28","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-10","0.14",,"40","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-11","0.00",,"39","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-12","0.00",,"30","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-13","0.00",,"21","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-14","0.47",,"28","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-15","0.21",,"37","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-16","0.00",,"24","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-17","0.00",,"29","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-18","0.00",,"33","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-19","0.00",,"36","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-20","0.02",,"39","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-21","0.00",,"40","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-22","0.23",,"34","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-23","0.00",,"27","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-24","0.00",,"34","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-25","0.35",,"40","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-26","0.37",,"45","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-27","0.00",,"40","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-28","0.00",,"54","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-29","0.12",,"42","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-30","0.00",,"53","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-03-31","0.27",,"39","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-01","0.05",,"41","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-02","0.00",,"45","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-03","0.00",,"53","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-04","0.00",,"54","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-05","0.00",,"57","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-06","0.12",,"43","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-07","0.02",,"68","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-08","0.00",,"40","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-09","0.00",,"29","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-10","0.00",,"42","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-11","0.00",,"47","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-12","0.29",,"47","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-13","0.26",,"39","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-14","0.00",,"44","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-15","0.00",,"52","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-16","0.00",,"61","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-17","0.11",,"60","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-18","1.69",,"44","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-19","0.21",,"47","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-20","0.00",,"54","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-21","0.00",,"56","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-22","0.00",,"61","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-23","0.00",,"60","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-24","0.00",,"50","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-25","0.00",,"55","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-26","0.00",,"60","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-27","0.00",,"62","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-28","0.88",,"44","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-29","0.00",,"54","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-04-30","0.00",,"65","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-01","0.12",,"60","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-02","0.02",,"57","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-03","0.59",,"50","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-04","0.00",,"54","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-05","0.00",,"58","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-06","0.32",,"53","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-07","0.12",,"45","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-08","0.00",,"53","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-09","0.03",,"52","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-10","0.08",,"50","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-11","0.00",,"57","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-12","0.01",,"67","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-13","0.07",,"66","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-14","0.36",,"65","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-15","0.13",,"60","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-16","0.79",,"55","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-17","0.00",,"60","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-18","0.00",,"64","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-19","0.04",,"51","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-20","0.35",,"67","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-21","0.00",,"60","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-22","0.00",,"56","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-23","0.00",,"58","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-24","0.00",,"64","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-25","0.05",,"58","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-26","0.00",,"60","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-27","0.00",,"64","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-28","0.00",,"77","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-29","0.00",,"77","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-30","0.00",,"68","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-05-31","0.00",,"74","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-01","0.23",,"61","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-02","0.00",,"70","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-03","0.00",,"68","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-04","0.00",,"67","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-05","0.00",,"60","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-06","0.00",,"70","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-07","0.00",,"74","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-08","0.00",,"73","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-09","0.00",,"84","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-10","0.00",,"89","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-11","0.00",,"88","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-12","0.50",,"77","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-13","0.39",,"74","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-14","0.00",,"69","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-15","0.00",,"73","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-16","0.00",,"69","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-17","0.00",,"73","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-18","0.58",,"70","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-19","0.46",,"78","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-20","0.00",,"80","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-21","0.28",,"82","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-22","0.76",,"86","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-23","0.00",,"78","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-24","0.00",,"82","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-25","0.44",,"72","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-26","0.00",,"86","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-27","0.00",,"77","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-28","0.00",,"85","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-29","0.00",,"90","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-06-30","0.00",,"90","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-01","0.00",,"89","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-02","0.00",,"80","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-03","1.04",,"71","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-04","0.09",,"77","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-05","0.00",,"76","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-06","0.00",,"82","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-07","0.27",,"83","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-08","0.00",,"77","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-09","1.59",,"75","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-10","0.09",,"76","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-11","0.00",,"83","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-12","0.01",,"85","67"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-13","0.19",,"76","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-14","0.00",,"84","66"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-15","0.06",,"73","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-16","0.00",,"79","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-17","0.00",,"89","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-18","0.21",,"85","64"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-19","0.00",,"64","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-20","0.00",,"74","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-21","0.00",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-22","0.00",,"81","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-23","0.00",,"75","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-24","0.00",,"74","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-25","0.00",,"79","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-26","0.00",,"86","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-27","0.00",,"87","66"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-28","0.00",,"84","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-29","0.00",,"74","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-30","0.00",,"81","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-07-31","0.00",,"86","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-01","0.00",,"86","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-02","0.00",,"82","66"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-03","0.05",,"74","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-04","0.00",,"76","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-05","0.00",,"76","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-06","0.07",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-07","0.00",,"80","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-08","0.00",,"84","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-09","0.00",,"78","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-10","0.00",,"90","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-11","0.43",,"88","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-12","0.07",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-13","0.33",,"65","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-14","0.00",,"76","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-15","0.01",,"77","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-16","0.08",,"89","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-17","0.00",,"84","63"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-18","0.00",,"75","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-19","0.00",,"73","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-20","0.00",,"78","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-21","0.26",,"61","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-22","0.15",,"66","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-23","0.01",,"77","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-24","0.00",,"74","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-25","0.00",,"78","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-26","0.00",,"80","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-27","0.39",,"79","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-28","0.72",,"68","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-29","0.04",,"66","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-30","0.53",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-08-31","0.01",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-01","0.15",,"67","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-02","0.01",,"73","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-03","0.67",,"67","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-04","0.00",,"62","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-05","0.00",,"74","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-06","0.00",,"72","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-07","0.04",,"74","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-08","0.40",,"72","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-09","0.03",,"60","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-10","0.00",,"67","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-11","0.00",,"66","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-12","0.78",,"75","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-13","0.12",,"73","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-14","0.00",,"76","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-15","0.00",,"77","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-16","0.00",,"69","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-17","0.00",,"68","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-18","0.03",,"77","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-19","0.00",,"77","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-20","0.35",,"66","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-21","0.00",,"56","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-22","0.00",,"64","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-23","0.01",,"58","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-24","0.00",,"53","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-25","0.00",,"59","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-26","0.00",,"66","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-27","0.00",,"62","40"
