ROAD_ID,UNIT_ID,TRANSECT_ID,POINT_ID,SURVEY_YEAR,SURVEY_DATE,SPECIES_ALPHA_CODE,TIME_INTERVAL,SIGHTING_ANGLE,EXACT_DISTANCE,DISTANCE_CATEGORY,FLYOVER,DISPLAY/USING AREA,SEX,DETECTION_TYPE,GROUP_SIZE,NOTES
COUN,C2,T12,14,2021,30-May-21,GCSP,3,NA,NA,101,N,,U,A,1,
COUN,C2,T12,14,2021,30-May-21,SHORE,4,NA,NA,NA,Y,Y,U,V,1,MOST LIKELY USING AREA
COUN,C2,T12,14,2021,30-May-21,FOSP,5,NA,NA,201,N,,U,A,1,
COUN,C2,T12,14,2021,30-May-21,SAVS,7,NA,NA,1,N,,U,AV,1,
COUN,C2,T12,10,2021,30-May-21,WIWA,0,NA,NA,1,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,OCWA,0,NA,NA,1,N,,U,AV,1,
COUN,C2,T12,10,2021,30-May-21,SAVS,0,NA,NA,1,N,,U,AV,1,
COUN,C2,T12,10,2021,30-May-21,FOSP,0,NA,NA,201,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,FOSP,0,NA,NA,1,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,GCSP,0,NA,NA,1,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,CORE,1,NA,NA,1,N,,U,AV,2,
COUN,C2,T12,10,2021,30-May-21,GCTH,1,NA,NA,1,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,WISN,2,86,75,NA,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,GCTH,2,NA,NA,1,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,WISN,3,NA,NA,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
COUN,C2,T12,10,2021,30-May-21,SAVS,3,NA,NA,1,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,AMRO,4,148,120,NA,N,,U,V,1,
COUN,C2,T12,10,2021,30-May-21,GCTH,6,NA,NA,1,N,,U,AV,1,
COUN,C2,T12,10,2021,30-May-21,SONG,8,NA,NA,201,N,,U,V,1,
COUN,C2,T12,10,2021,30-May-21,GCSP,9,NA,NA,101,N,,U,A,1,
COUN,C2,T12,10,2021,30-May-21,AMRO,9,18,93,NA,N,,U,V,1,
COUN,C4,T16,17,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,WCSP,0,NA,NA,1,N,,U,V,2,
COUN,C4,T16,17,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,WCSP,0,NA,NA,201,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,WIWA,1,NA,NA,1,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,FOSP,1,NA,NA,1,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,WCSP,1,NA,NA,101,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,CORE,1,NA,NA,NA,Y,Y,U,A,1,AREA USE
COUN,C4,T16,17,2021,31-May-21,ATSP,1,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,17,2021,31-May-21,ATSP,1,NA,NA,101,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,WISN,2,NA,NA,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
COUN,C4,T16,17,2021,31-May-21,AMRO,2,52,250,NA,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,WCSP,3,NA,NA,101,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,FOSP,3,NA,NA,201,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,GCTH,4,NA,NA,1,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,ATSP,6,NA,NA,101,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,SAVS,7,NA,NA,201,N,,U,A,1,
COUN,C4,T16,17,2021,31-May-21,ATSP,9,NA,NA,101,N,,U,A,1,
COUN,C4,T16,21,2021,31-May-21,GOPL,0,NA,NA,NA,Y,Y,U,A,1,DISPLAY/AREA USE
COUN,C4,T16,21,2021,31-May-21,LALO,0,NA,NA,1,N,,MF,AV,2,
COUN,C4,T16,21,2021,31-May-21,LALO,1,NA,NA,101,N,,U,A,1,
COUN,C4,T16,21,2021,31-May-21,LTJA,1,230,175,NA,N,,U,V,7,ALL GROUPED ON GROUND
COUN,C4,T16,21,2021,31-May-21,LALO,2,NA,NA,1,N,,M,V,1,
COUN,C4,T16,21,2021,31-May-21,LALO,3,NA,NA,101,N,,U,A,1,
COUN,C4,T16,21,2021,31-May-21,LALO,3,NA,NA,101,N,,U,A,1,
COUN,C4,T16,21,2021,31-May-21,LALO,5,NA,NA,1,N,,M,AV,1,
COUN,C4,T16,21,2021,31-May-21,WESA,7,NA,NA,201,N,,U,A,1,
COUN,C4,T16,21,2021,31-May-21,CORE,7,NA,NA,NA,Y,Y,U,A,1,
COUN,C4,T16,18,2021,31-May-21,PGPL,0,170,283,NA,N,,U,AV,2,
COUN,C4,T16,18,2021,31-May-21,LALO,1,NA,NA,1,N,,U,A,1,
COUN,C4,T16,18,2021,31-May-21,LALO,2,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,18,2021,31-May-21,CORE,2,NA,NA,NA,Y,Y,U,A,1,AREA USE
COUN,C4,T16,18,2021,31-May-21,LALO,2,NA,NA,101,N,,U,A,1,
COUN,C4,T16,18,2021,31-May-21,SAVS,2,NA,NA,101,N,,U,A,1,
COUN,C4,T16,18,2021,31-May-21,LTJA,3,260,244,NA,N,,U,AV,4,
COUN,C4,T16,18,2021,31-May-21,CANG,5,NA,NA,NA,Y,Y,U,AV,4,MANY IN AREA AND ON GROUND SEEN WHILE WALKING TRANSECT
COUN,C4,T16,18,2021,31-May-21,LTJA,6,NA,NA,NA,Y,Y,U,AV,1,AREA USE
COUN,C4,T16,18,2021,31-May-21,LALO,7,NA,NA,101,N,,U,A,1,
COUN,C4,T16,18,2021,31-May-21,ATSP,9,NA,NA,101,N,,U,A,1,
COUN,C4,T16,22,2021,31-May-21,LALO,0,NA,NA,101,N,,M,AV,1,
COUN,C4,T16,22,2021,31-May-21,LALO,0,NA,NA,101,N,,U,A,1,
COUN,C4,T16,22,2021,31-May-21,LALO,0,NA,NA,101,N,,U,A,1,
COUN,C4,T16,22,2021,31-May-21,WISN,1,NA,NA,NA,Y,Y,U,AV,1,WINNOWING/DISPLAYING
COUN,C4,T16,22,2021,31-May-21,WIPT,1,222,700,NA,N,,M,A,1,
COUN,C4,T16,22,2021,31-May-21,LTJA,1,NA,NA,NA,Y,Y,U,AV,4,AREA USE
COUN,C4,T16,22,2021,31-May-21,LTJA,1,242,275,NA,N,,U,V,2,
COUN,C4,T16,22,2021,31-May-21,LALO,3,NA,NA,1,N,,M,V,1,
COUN,C4,T16,22,2021,31-May-21,SAVS,3,NA,NA,101,N,,U,A,1,
COUN,C4,T16,19,2021,31-May-21,WHIM,0,273,200,NA,N,,U,A,1,
COUN,C4,T16,19,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,19,2021,31-May-21,PGPL,1,NA,NA,NA,Y,Y,U,A,1,CHICK-UH-REE DISPLAYING
COUN,C4,T16,19,2021,31-May-21,LALO,1,NA,NA,1,N,,M,AV,1,
COUN,C4,T16,19,2021,31-May-21,LTJA,1,162,230,NA,N,,U,V,1,
COUN,C4,T16,19,2021,31-May-21,LALO,1,NA,NA,1,N,,M,AV,1,
COUN,C4,T16,19,2021,31-May-21,LALO,2,NA,NA,101,N,,M,AV,1,
COUN,C4,T16,19,2021,31-May-21,PGPL,3,302,250,NA,N,,U,A,1,
COUN,C4,T16,19,2021,31-May-21,WHIM,5,126,160,NA,N,,U,AV,3,
COUN,C4,T16,19,2021,31-May-21,CORE,5,NA,NA,NA,Y,Y,U,AV,1,AREA USE
COUN,C4,T16,19,2021,31-May-21,LTJA,6,78,154,NA,N,,U,V,3,
COUN,C4,T16,19,2021,31-May-21,LTJA,6,NA,NA,NA,Y,Y,U,V,1,AREA USE
COUN,C4,T16,19,2021,31-May-21,CORE,6,NA,NA,NA,Y,Y,U,AV,1,AREA USE
COUN,C4,T16,19,2021,31-May-21,SAVS,8,NA,NA,1,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,LALO,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,LALO,0,NA,NA,101,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,LALO,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,CANG,1,124,207,NA,N,,U,AV,2,
COUN,C4,T16,15,2021,31-May-21,PGPL,1,NA,NA,NA,Y,Y,U,A,1,DISPLAYING/AREA USE
COUN,C4,T16,15,2021,31-May-21,WHIM,1,290,300,NA,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,SAVS,3,NA,NA,1,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,LALO,3,NA,NA,1,N,,M,AV,1,
COUN,C4,T16,15,2021,31-May-21,LTJA,4,300,132,NA,N,,U,V,1,
COUN,C4,T16,15,2021,31-May-21,LTJA,4,292,234,NA,N,,U,V,1,
COUN,C4,T16,15,2021,31-May-21,WISN,6,272,283,NA,N,,U,A,1,
COUN,C4,T16,15,2021,31-May-21,WIPT,7,288,330,NA,N,,M,A,1,
COUN,C4,T16,15,2021,31-May-21,DUCK,8,222,334,NA,N,,U,V,1,
COUN,C4,T16,10,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,10,2021,31-May-21,LALO,0,NA,NA,101,N,,U,A,1,
COUN,C4,T16,10,2021,31-May-21,LALO,1,NA,NA,1,N,,U,AV,4,
COUN,C4,T16,10,2021,31-May-21,WIPT,1,36,130,NA,N,,M,A,1,
COUN,C4,T16,10,2021,31-May-21,LALO,3,NA,NA,101,N,,U,A,1,
COUN,C4,T16,10,2021,31-May-21,GOPL,4,NA,NA,NA,Y,Y,U,A,1,
COUN,C4,T16,10,2021,31-May-21,RTLO,5,NA,NA,NA,Y,Y,U,A,1,
COUN,C4,T16,10,2021,31-May-21,CORE,7,NA,NA,NA,Y,Y,U,A,2,
COUN,C4,T16,10,2021,31-May-21,LTJA,7,270,400,NA,N,,U,V,1,
COUN,C4,T16,10,2021,31-May-21,DUNL,8,20,450,NA,N,,U,A,1,
COUN,C4,T16,10,2021,31-May-21,DUNL,9,96,450,NA,N,,U,A,1,
COUN,C4,T16,10,2021,31-May-21,LALO,9,NA,NA,1,N,,M,AV,1,
COUN,C4,T16,5,2021,31-May-21,LALO,0,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,5,2021,31-May-21,LALO,0,NA,NA,101,N,,U,AV,1,
COUN,C4,T16,5,2021,31-May-21,LALO,0,NA,NA,201,N,,U,AV,1,
COUN,C4,T16,5,2021,31-May-21,WESA,0,NA,NA,101,N,,U,A,1,
COUN,C4,T16,5,2021,31-May-21,PGPL,0,168,275,NA,N,,U,AV,1,
COUN,C4,T16,5,2021,31-May-21,WISN,1,NA,NA,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
COUN,C4,T16,5,2021,31-May-21,LALO,2,NA,NA,1,N,,U,A,1,
COUN,C4,T16,5,2021,31-May-21,WIPT,3,98,400,NA,N,,M,AV,1,
COUN,C4,T16,5,2021,31-May-21,LTJA,5,296,230,NA,N,,U,V,1,
COUN,C4,T16,5,2021,31-May-21,CORE,7,NA,NA,NA,Y,Y,U,A,1,AREA USE
COUN,C4,T16,5,2021,31-May-21,LALO,9,NA,NA,101,N,,F,V,1,
COUN,C4,T16,9,2021,31-May-21,LALO,0,NA,NA,1,N,,M,AV,1,
COUN,C4,T16,9,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,9,2021,31-May-21,LALO,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,9,2021,31-May-21,LALO,2,NA,NA,1,N,,F,A,1,
COUN,C4,T16,9,2021,31-May-21,SONG,5,NA,NA,1,N,,U,V,1,
COUN,C4,T16,9,2021,31-May-21,WIPT,6,198,350,NA,N,,M,V,1,
COUN,C4,T16,9,2021,31-May-21,SHORE,7,204,230,NA,N,,U,AV,3,"SHORT CALLS, MEDIUM SIZED"
COUN,C4,T16,9,2021,31-May-21,LALO,9,NA,NA,201,N,,U,V,2,
COUN,C4,T16,9,2021,31-May-21,LALO,9,NA,NA,201,N,,M,V,1,
COUN,C4,T16,13,2021,31-May-21,WIPT,0,176,234,NA,N,,M,V,1,
COUN,C4,T16,13,2021,31-May-21,GCTH,0,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,13,2021,31-May-21,SAVS,0,NA,NA,1,N,,U,AV,1,
COUN,C4,T16,13,2021,31-May-21,FOSP,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,SONG,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,SONG,0,NA,NA,1,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,ATSP,1,NA,NA,101,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,WIWA,1,NA,NA,101,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,NOWA,2,NA,NA,1,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,NOWA,2,NA,NA,101,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,SAVS,2,NA,NA,101,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,SAVS,3,NA,NA,201,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,GCTH,4,NA,NA,101,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,YEWA,4,NA,NA,1,N,,U,A,1,
COUN,C4,T16,13,2021,31-May-21,PGPL,5,NA,NA,NA,Y,Y,U,A,1,CHICK-UH-REE DISPLAYING
COUN,C4,T16,13,2021,31-May-21,WIPT,6,44,220,NA,N,,M,AV,1,
COUN,C4,T16,13,2021,31-May-21,CORE,9,NA,NA,NA,Y,Y,U,AV,1,
TELL,T4,T16,1,2021,2-Jun-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,1,2021,2-Jun-21,LTJA,0,13,61,NA,N,,U,V,1,
TELL,T4,T16,1,2021,2-Jun-21,GCSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,1,2021,2-Jun-21,GCSP,6,NA,NA,201,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,WISN,0,68,63,NA,N,,U,A,1,ON THE GROUND
TELL,T4,T16,7,2021,2-Jun-21,BLUE,0,NA,NA,1,N,,M,A,1,DISPLAYING
TELL,T4,T16,7,2021,2-Jun-21,GCSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,NOWA,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,GCSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,GCSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,FOSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,WISN,2,351,162,NA,N,,U,A,1,"WAS DISPLAYING THEN LANDED, NOTICEABLY USING AREA"
TELL,T4,T16,7,2021,2-Jun-21,FOSP,2,NA,NA,201,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,GCTH,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,WIWA,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,SAVS,3,NA,NA,1,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,GCTH,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,WIPT,4,284,195,NA,N,,M,A,1,
TELL,T4,T16,7,2021,2-Jun-21,LTJA,5,248,250,NA,Y,Y,U,V,1,KITING ABOVE GROUND - NOTICEABLY USING AREA
TELL,T4,T16,7,2021,2-Jun-21,FOSP,6,NA,NA,101,N,,U,A,1,
TELL,T4,T16,7,2021,2-Jun-21,LTJA,6,318,220,NA,Y,Y,U,V,1,NOTICEABLY USING AREA
TELL,T4,T16,12,2021,2-Jun-21,FOSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,FOSP,0,NA,NA,201,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,GCTH,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,SONG,0,NA,NA,1,N,,U,A,1,STACCATO NOTES GOING UP AT END
TELL,T4,T16,12,2021,2-Jun-21,SONG,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,GCTH,1,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,ATSP,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,CORE,4,NA,NA,1,Y,Y,U,A,1,AREA USE
TELL,T4,T16,12,2021,2-Jun-21,GCSP,4,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,SAVS,5,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,FOSP,5,NA,NA,1,N,,U,A,1,
TELL,T4,T16,12,2021,2-Jun-21,ATSP,6,NA,NA,101,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,FOSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,WISN,0,22,156,NA,N,,U,A,1,CALLING FROM GROUND
TELL,T4,T16,17,2021,2-Jun-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,FOSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,FOSP,1,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,GCSP,2,NA,NA,101,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,GCTH,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,WIWA,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,LTJA,3,250,200,NA,N,,U,V,1,
TELL,T4,T16,17,2021,2-Jun-21,GCSP,5,NA,NA,1,N,,U,AV,1,
TELL,T4,T16,17,2021,2-Jun-21,GCSP,5,NA,NA,101,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,CORE,5,NA,NA,NA,Y,Y,U,AV,1,AREA USE
TELL,T4,T16,17,2021,2-Jun-21,WIPT,6,335,242,NA,N,,M,AV,1,
TELL,T4,T16,17,2021,2-Jun-21,GCTH,6,NA,NA,101,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,AMRO,8,233,220,NA,N,,U,A,1,
TELL,T4,T16,17,2021,2-Jun-21,WISN,9,131,250,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
TELL,T4,T16,13,2021,2-Jun-21,AMRO,0,100,118,NA,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,AMRO,0,118,85,NA,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,SONG,1,NA,NA,NA,Y,,U,V,1,
TELL,T4,T16,13,2021,2-Jun-21,AGPL,1,46,119,NA,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,CORE,2,NA,NA,101,Y,Y,U,AV,2,AREA USE
TELL,T4,T16,13,2021,2-Jun-21,FOSP,2,NA,NA,101,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,GCSP,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,WISN,4,220,350,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
TELL,T4,T16,13,2021,2-Jun-21,GCSP,5,NA,NA,1,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,CORE,6,NA,NA,1,N,,U,AV,1,
TELL,T4,T16,13,2021,2-Jun-21,FOSP,6,NA,NA,101,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,GCTH,7,NA,NA,101,N,,U,A,1,
TELL,T4,T16,13,2021,2-Jun-21,CORE,8,NA,NA,1,Y,Y,U,AV,1,AREA USE
TELL,T4,T16,13,2021,2-Jun-21,FOSP,8,NA,NA,201,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,FOSP,0,NA,NA,201,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,WIWA,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,OCWA,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,ATSP,1,NA,NA,1,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,FOSP,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,WHIM,4,272,450,NA,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,GCTH,5,NA,NA,1,N,,U,A,1,
TELL,T4,T16,18,2021,2-Jun-21,CORA,5,322,500,NA,Y,Y,U,V,2,FLYING OVER FIELD - MOST LIKELY USING AREA
TELL,T4,T16,18,2021,2-Jun-21,AMPI,7,NA,NA,101,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,FOSP,0,NA,NA,201,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,WISN,0,173,200,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
TELL,T4,T16,14,2021,2-Jun-21,OCWA,2,NA,NA,101,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,YEWA,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,WIWA,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,FOSP,3,NA,NA,101,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,WIPT,4,312,120,NA,N,,M,A,1,
TELL,T4,T16,14,2021,2-Jun-21,GCSP,4,NA,NA,1,N,,U,AV,1,
TELL,T4,T16,14,2021,2-Jun-21,WIWA,4,NA,NA,1,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,GCTH,4,NA,NA,1,N,,U,A,1,
TELL,T4,T16,14,2021,2-Jun-21,FOSP,5,NA,NA,1,N,,U,AV,1,
TELL,T4,T16,14,2021,2-Jun-21,WISN,5,322,250,NA,Y,Y,U,AV,1,WINNOWING/DISPLAYING
TELL,T4,T16,14,2021,2-Jun-21,WISN,6,299,250,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
TELL,T4,T16,14,2021,2-Jun-21,NOPI,6,NA,NA,NA,Y,,U,V,1,
TELL,T4,T16,14,2021,2-Jun-21,AGPL,7,167,252,NA,N,,U,AV,1,
TELL,T4,T16,14,2021,2-Jun-21,GCTH,8,NA,NA,1,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,SAVS,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,OCWA,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,WIWA,0,NA,NA,101,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,WISN,1,92,100,NA,Y,Y,U,AV,1,WINNOWING/DISPLAY
TELL,T4,T16,10,2021,2-Jun-21,AMRO,1,36,120,NA,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,GCTH,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,WISN,2,3,100,NA,N,,U,A,1,ON GROUND
TELL,T4,T16,10,2021,2-Jun-21,GCSP,2,NA,NA,101,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,FOSP,2,NA,NA,101,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,WISN,3,227,250,NA,Y,Y,U,AV,1,WINNOWING/DISPLAY
TELL,T4,T16,10,2021,2-Jun-21,AMRO,4,80,122,NA,N,,U,V,1,
TELL,T4,T16,10,2021,2-Jun-21,SAVS,5,NA,NA,1,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,FOSP,6,NA,NA,101,N,,U,A,1,
TELL,T4,T16,10,2021,2-Jun-21,CORE,7,NA,NA,NA,Y,Y,U,AV,1,AREA USE
TELL,T4,T16,10,2021,2-Jun-21,LTJA,8,269,150,NA,N,,U,V,1,
TELL,T4,T16,10,2021,2-Jun-21,WIPT,9,282,400,NA,N,,M,V,1,
TELL,T4,T16,5,2021,2-Jun-21,WISN,0,51,115,NA,N,,U,A,1,CALLING FROM GROUND
TELL,T4,T16,5,2021,2-Jun-21,SAVS,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,WIWA,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,GCSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,WCSP,1,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,SAVS,1,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,FOSP,1,NA,NA,101,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,CORE,2,NA,NA,1,Y,Y,U,A,1,AREA USE
TELL,T4,T16,5,2021,2-Jun-21,WISN,2,359,150,NA,Y,Y,U,AV,1,WINNOWING/DISPLAYING
TELL,T4,T16,5,2021,2-Jun-21,OCWA,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,FOSP,2,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,GCTH,3,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,GCTH,3,NA,NA,1,N,,U,A,1,
TELL,T4,T16,5,2021,2-Jun-21,AGPL,4,209,250,NA,Y,Y,U,AV,1,DISPLAY/AREA USE
TELL,T4,T16,5,2021,2-Jun-21,WISN,4,281,50,NA,Y,Y,U,A,1,WINNOWING/DISPLAYING
TELL,T4,T16,5,2021,2-Jun-21,WCSP,7,NA,NA,1,N,,U,A,1,
TELL,T4,T16,9,2021,2-Jun-21,GCTH,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,9,2021,2-Jun-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,9,2021,2-Jun-21,ATSP,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,9,2021,2-Jun-21,CORE,0,NA,NA,NA,Y,Y,U,AV,1,AREA USE
TELL,T4,T16,9,2021,2-Jun-21,WIWA,0,NA,NA,1,N,,U,A,1,
TELL,T4,T16,9,2021,2-Jun-21,WIWA,0,NA,NA,1,N,,U,A,1,
