
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-11-09T02:17:45Z,,64.451437946408987,-166.46381076425314,65.455984063446522,-163.67389814928174,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
576,64.679154139012098,-164.42593214102089,,2019-05-03T21:41:10Z,,,"C4_T19_7",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
577,64.679834162816405,-164.44831919856369,,2019-05-03T21:41:10Z,,,"C4_T19_8",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
578,64.680511755868793,-164.47070684283972,,2019-05-03T21:41:10Z,,,"C4_T19_9",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
579,64.4890898745507,-165.08897253312171,,2019-05-03T21:41:10Z,,,"C4_T20_1",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
580,64.509225804358721,-165.04181938245893,,2019-05-03T21:41:10Z,,,"C4_T20_10",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
581,64.509834917262197,-165.06413142196834,,2019-05-03T21:41:10Z,,,"C4_T20_11",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
582,64.510441431775689,-165.08644396439195,,2019-05-03T21:41:10Z,,,"C4_T20_12",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
583,64.513646084815264,-165.00771082006395,,2019-05-03T21:41:10Z,,,"C4_T20_13",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
584,64.514258969575167,-165.030024535954,,2019-05-03T21:41:10Z,,,"C4_T20_14",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
585,64.51486942358315,-165.05233883857727,,2019-05-03T21:41:10Z,,,"C4_T20_15",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
586,64.515477363020182,-165.0746538117528,,2019-05-03T21:41:10Z,,,"C4_T20_16",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
587,64.51608270406723,-165.09696928784251,,2019-05-03T21:41:10Z,,,"C4_T20_17",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
588,64.518677489832044,-164.99591111205518,,2019-05-03T21:41:10Z,,,"C4_T20_18",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
589,64.519291799515486,-165.01822709105909,,2019-05-03T21:41:10Z,,,"C4_T20_19",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
590,64.494729302823544,-165.09949324652553,,2019-05-03T21:41:10Z,,,"C4_T20_2",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
591,64.519903594627976,-165.04054374061525,,2019-05-03T21:41:10Z,,,"C4_T20_20",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
592,64.520512875169516,-165.06286097690463,,2019-05-03T21:41:10Z,,,"C4_T20_21",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
593,64.521119641140103,-165.08517879992723,,2019-05-03T21:41:10Z,,,"C4_T20_22",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
594,64.525548135861754,-165.05106554366648,,2019-05-03T21:41:10Z,,,"C4_T20_23",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
595,64.52615624293685,-165.07338562980294,,2019-05-03T21:41:10Z,,,"C4_T20_24",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
596,64.526761919260025,-165.09570638649166,,2019-05-03T21:41:10Z,,,"C4_T20_25",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
597,64.499764814972878,-165.08770854212344,,2019-05-03T21:41:10Z,,,"C4_T20_3",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
598,64.500368647277355,-165.11001655831933,,2019-05-03T21:41:10Z,,,"C4_T20_4",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
599,64.503582185134292,-165.03130252473056,,2019-05-03T21:41:10Z,,,"C4_T20_5",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
600,64.504192303866148,-165.05361163057387,,2019-05-03T21:41:10Z,,,"C4_T20_6",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
601,64.504799991846085,-165.0759213231504,,2019-05-03T21:41:10Z,,,"C4_T20_7",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
602,64.50540516525507,-165.09823151864111,,2019-05-03T21:41:10Z,,,"C4_T20_8",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
603,64.508614260703325,-165.01950801350176,,2019-05-03T21:41:10Z,,,"C4_T20_9",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
604,64.503938835114241,-165.24387655779719,,2019-05-03T21:41:10Z,,,"C5_T10_1",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
605,64.516368946060538,-165.30960224568844,,2019-05-03T21:41:10Z,,,"C5_T10_10",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
606,64.520835662260652,-165.27551455423236,,2019-05-03T21:41:10Z,,,"C5_T10_11",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
607,64.5214185398072,-165.29783531092107,,2019-05-03T21:41:10Z,,,"C5_T10_12",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
608,64.521998818963766,-165.32015665434301,,2019-05-03T21:41:10Z,,,"C5_T10_13",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
609,64.526467798277736,-165.28606577776372,,2019-05-03T21:41:10Z,,,"C5_T10_14",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
610,64.527049502357841,-165.30838938429952,,2019-05-03T21:41:10Z,,,"C5_T10_15",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
611,64.527628691866994,-165.33071366138756,,2019-05-03T21:41:10Z,,,"C5_T10_16",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
612,64.532099766656756,-165.29661959968507,,2019-05-03T21:41:10Z,,,"C5_T10_17",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
613,64.532680297270417,-165.31894613988698,,2019-05-03T21:41:10Z,,,"C5_T10_18",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
614,64.537731651216745,-165.3071760199964,,2019-05-03T21:41:10Z,,,"C5_T10_19",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
615,64.504525065422058,-165.26618868112564,,2019-05-03T21:41:10Z,,,"C5_T10_2",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
616,64.538311092182994,-165.32950549386442,,2019-05-03T21:41:10Z,,,"C5_T10_20",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
617,64.508983567357063,-165.23210559971631,,2019-05-03T21:41:10Z,,,"C5_T10_3",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
618,64.50957122258842,-165.25441998615861,,2019-05-03T21:41:10Z,,,"C5_T10_4",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
619,64.510156279429793,-165.2767348755151,,2019-05-03T21:41:10Z,,,"C5_T10_5",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
620,64.510738905519247,-165.29905043542385,,2019-05-03T21:41:10Z,,,"C5_T10_6",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
621,64.514617044478655,-165.24264860898256,,2019-05-03T21:41:10Z,,,"C5_T10_7",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
622,64.515203526243567,-165.26496592909098,,2019-05-03T21:41:10Z,,,"C5_T10_8",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
623,64.515787493437529,-165.28728375211358,,2019-05-03T21:41:10Z,,,"C5_T10_9",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
624,64.490541368722916,-165.34609084948897,,2019-05-03T21:41:10Z,,,"C5_T12_1",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
625,64.506845008581877,-165.35544253885746,,2019-05-03T21:41:10Z,,,"C5_T12_10",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
626,64.507418666034937,-165.37775742821395,,2019-05-03T21:41:10Z,,,"C5_T12_11",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
627,64.507989892736077,-165.40007290430367,,2019-05-03T21:41:10Z,,,"C5_T12_12",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
628,64.511319017037749,-165.32136649824679,,2019-05-03T21:41:10Z,,,"C5_T12_13",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
629,64.5118966139853,-165.34368323162198,,2019-05-03T21:41:10Z,,,"C5_T12_14",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
630,64.512471696361899,-165.36600046791136,,2019-05-03T21:41:10Z,,,"C5_T12_15",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
631,64.513044264167547,-165.38831820711493,,2019-05-03T21:41:10Z,,,"C5_T12_16",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
632,64.513614317402244,-165.41063661687076,,2019-05-03T21:41:10Z,,,"C5_T12_17",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
633,64.516947884112597,-165.33192124217749,,2019-05-03T21:41:10Z,,,"C5_T12_18",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
634,64.517524307593703,-165.35424082539976,,2019-05-03T21:41:10Z,,,"C5_T12_19",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
635,64.495591213926673,-165.33433464355767,,2019-05-03T21:41:10Z,,,"C5_T12_2",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
636,64.51809830032289,-165.37656091153622,,2019-05-03T21:41:10Z,,,"C5_T12_20",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
637,64.518669694662094,-165.39888166822493,,2019-05-03T21:41:10Z,,,"C5_T12_21",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
638,64.522576667368412,-165.34247850067914,,2019-05-03T21:41:10Z,,,"C5_T12_22",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
639,64.523724736645818,-165.38712403737009,,2019-05-03T21:41:10Z,,,"C5_T12_23",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
640,64.496167218312621,-165.35664374940097,,2019-05-03T21:41:10Z,,,"C5_T12_3",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
641,64.497985756024718,-165.37653928622603,,2019-05-03T21:41:10Z,,,"C5_T12_4",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
642,64.500640807673335,-165.32257583923638,,2019-05-03T21:41:10Z,,,"C5_T12_5",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
643,64.501218153163791,-165.34488729201257,,2019-05-03T21:41:10Z,,,"C5_T12_6",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
644,64.501792984083295,-165.36719933152199,,2019-05-03T21:41:10Z,,,"C5_T12_7",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
645,64.502365384250879,-165.38951187394559,,2019-05-03T21:41:10Z,,,"C5_T12_8",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
646,64.506268752738833,-165.33312823623419,,2019-05-03T21:41:10Z,,,"C5_T12_9",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
647,64.592077899724245,-165.13282287865877,,2019-05-03T21:41:10Z,,,"C5_T13_1",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
648,64.609610242769122,-165.18684365786612,,2019-05-03T21:41:10Z,,,"C5_T13_10",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
649,64.613461811095476,-165.13030922971666,,2019-05-03T21:41:10Z,,,"C5_T13_11",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
650,64.614061871543527,-165.15267373993993,,2019-05-03T21:41:10Z,,,"C5_T13_12",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
651,64.614659333601594,-165.17503883689642,,2019-05-03T21:41:10Z,,,"C5_T13_13",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
652,64.61525428108871,-165.19740452058613,,2019-05-03T21:41:10Z,,,"C5_T13_14",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
653,64.619109202176332,-165.14086397364736,,2019-05-03T21:41:10Z,,,"C5_T13_15",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
654,64.619708089157939,-165.16323141753674,,2019-05-03T21:41:10Z,,,"C5_T13_16",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
655,64.620304377749562,-165.18559944815934,,2019-05-03T21:41:10Z,,,"C5_T13_17",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
656,64.620898235589266,-165.20796806551516,,2019-05-03T21:41:10Z,,,"C5_T13_18",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
657,64.624756509438157,-165.15142131596804,,2019-05-03T21:41:10Z,,,"C5_T13_19",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
658,64.597122548148036,-165.12101663276553,,2019-05-03T21:41:10Z,,,"C5_T13_2",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
659,64.629804594442248,-165.13960853219032,,2019-05-03T21:41:10Z,,,"C5_T13_20",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
660,64.634852427989244,-165.12779315002263,,2019-05-03T21:41:10Z,,,"C5_T13_21",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
661,64.597723446786404,-165.14337292872369,,2019-05-03T21:41:10Z,,,"C5_T13_3",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
662,64.59832183085382,-165.16572989523411,,2019-05-03T21:41:10Z,,,"C5_T13_4",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
663,64.602769101038575,-165.13156634755433,,2019-05-03T21:41:10Z,,,"C5_T13_5",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
664,64.603368826210499,-165.1539255771786,,2019-05-03T21:41:10Z,,,"C5_T13_6",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
665,64.603966036811471,-165.17628547735512,,2019-05-03T21:41:10Z,,,"C5_T13_7",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
666,64.608415486291051,-165.14211874455214,,2019-05-03T21:41:10Z,,,"C5_T13_8",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
667,64.609014121815562,-165.16448090784252,,2019-05-03T21:41:10Z,,,"C5_T13_9",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
668,64.561803303658962,-165.20360545255244,,2019-05-03T21:41:10Z,,,"C5_T17_1",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
669,64.58317874930799,-165.20112683996558,,2019-05-03T21:41:10Z,,,"C5_T17_10",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
670,64.583770511671901,-165.22347735241055,,2019-05-03T21:41:10Z,,,"C5_T17_11",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
671,64.58822675049305,-165.18933048471808,,2019-05-03T21:41:10Z,,,"C5_T17_12",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
672,64.588819853961468,-165.21168334409595,,2019-05-03T21:41:10Z,,,"C5_T17_13",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
673,64.589410442858934,-165.23403679020703,,2019-05-03T21:41:10Z,,,"C5_T17_14",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
674,64.593274416401982,-165.17753144726157,,2019-05-03T21:41:10Z,,,"C5_T17_15",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
675,64.59386894479394,-165.19988665357232,,2019-05-03T21:41:10Z,,,"C5_T17_16",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
676,64.594460874795914,-165.22224244661629,,2019-05-03T21:41:10Z,,,"C5_T17_17",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
677,64.598917700350285,-165.18808736465871,,2019-05-03T21:41:10Z,,,"C5_T17_18",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
678,64.599510971456766,-165.21044550463557,,2019-05-03T21:41:10Z,,,"C5_T17_19",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
679,64.562394563108683,-165.22594548761845,,2019-05-03T21:41:10Z,,,"C5_T17_2",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
680,64.604560732841492,-165.19864588044584,,2019-05-03T21:41:10Z,,,"C5_T17_20",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
681,64.566849963739514,-165.19181496463716,,2019-05-03T21:41:10Z,,,"C5_T17_3",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
682,64.567442564293742,-165.21415726281703,,2019-05-03T21:41:10Z,,,"C5_T17_4",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
683,64.56803273409605,-165.23650023154914,,2019-05-03T21:41:10Z,,,"C5_T17_5",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
684,64.572490230202675,-165.20236643962562,,2019-05-03T21:41:10Z,,,"C5_T17_6",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
685,64.57308174110949,-165.2247116714716,,2019-05-03T21:41:10Z,,,"C5_T17_7",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
686,64.578130412846804,-165.2129205968231,,2019-05-03T21:41:10Z,,,"C5_T17_8",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
687,64.578720750287175,-165.23526876233518,,2019-05-03T21:41:10Z,,,"C5_T17_9",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
688,64.51104543171823,-165.10875717736781,,2019-05-03T21:41:10Z,,,"C5_T21_1",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
689,64.538646955043077,-165.13909664936364,,2019-05-03T21:41:10Z,,,"C5_T21_10",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
690,64.539245255291462,-165.16142444685102,,2019-05-03T21:41:10Z,,,"C5_T21_11",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
691,64.539841124787927,-165.18375283107162,,2019-05-03T21:41:10Z,,,"C5_T21_12",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
692,64.544287724420428,-165.14963504858315,,2019-05-03T21:41:10Z,,,"C5_T21_13",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
693,64.5448849350214,-165.17196577973664,,2019-05-03T21:41:10Z,,,"C5_T21_14",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
694,64.545479631051421,-165.19429701380432,,2019-05-03T21:41:10Z,,,"C5_T21_15",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
695,64.549329858273268,-165.13784313574433,,2019-05-03T21:41:10Z,,,"C5_T21_16",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
696,64.549928409978747,-165.16017613001168,,2019-05-03T21:41:10Z,,,"C5_T21_17",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
697,64.550524530932307,-165.18250971101224,,2019-05-03T21:41:10Z,,,"C5_T21_18",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
698,64.554971549659967,-165.14838388189673,,2019-05-03T21:41:10Z,,,"C5_T21_19",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
699,64.521723976358771,-165.10749720968306,,2019-05-03T21:41:10Z,,,"C5_T21_2",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
700,64.555569011718035,-165.17071972601116,,2019-05-03T21:41:10Z,,,"C5_T21_20",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
701,64.556163959205151,-165.19305624067783,,2019-05-03T21:41:10Z,,,"C5_T21_21",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
702,64.56120952963829,-165.18126600421965,,2019-05-03T21:41:10Z,,,"C5_T21_22",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
703,64.527365081012249,-165.11802772991359,,2019-05-03T21:41:10Z,,,"C5_T21_3",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
704,64.532404029741883,-165.10623665526509,,2019-05-03T21:41:10Z,,,"C5_T21_4",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
705,64.516685614362359,-165.11928535066545,,2019-05-03T21:41:10Z,,,"C5_T21_5",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
706,64.522325713187456,-165.12981620617211,,2019-05-03T21:41:10Z,,,"C5_T21_6",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
707,64.52796564437449,-165.14034966006875,,2019-05-03T21:41:10Z,,,"C5_T21_7",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
708,64.533006018027663,-165.12856093235314,,2019-05-03T21:41:10Z,,,"C5_T21_8",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
709,64.5342025347054,-165.17321116290987,,2019-05-03T21:41:10Z,,,"C5_T21_9",,,,"Flag, Red","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
710,64.523151917383075,-165.36480101756752,,2019-05-03T21:41:10Z,,,"C5_T2_1",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
711,64.548415476456285,-165.30596206896007,,2019-05-03T21:41:10Z,,,"C5_T2_10",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
712,64.548995085060596,-165.32829682342708,,2019-05-03T21:41:10Z,,,"C5_T2_11",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
713,64.549572179093957,-165.35063208080828,,2019-05-03T21:41:10Z,,,"C5_T2_12",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
714,64.55346716567874,-165.29418641701341,,2019-05-03T21:41:10Z,,,"C5_T2_13",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
715,64.554048199206591,-165.31652351841331,,2019-05-03T21:41:10Z,,,"C5_T2_14",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
716,64.554626634344459,-165.33886112272739,,2019-05-03T21:41:10Z,,,"C5_T2_15",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2019-05-03T21:41:10Z,
